fpLILEEflg,AHCIncomeEQ_LILEE,fpfullinc,fuelexpn,FuelCosteqFactor,EqAHCincDeciles_LILEE,elecmop,gasmop,aagph2021_x,FPGAP_LILEE,fpvuln,fpLILEEqdt,FPEERband,FPEERrating,DWtype,DWage,Ongas,CentralHeating,Mainfueltype,boiler_x,WallType,tenure4x_fp,Loftins,EPC,SAP12,hhcompx_x,Ageyng,Ageold,Hhsize,ethhrp2x_x,Hhsick,Unoc,emphrp3x_x,ECO_AW,FloorArea,gorehs_x,HTHG,WHDBroad,HousingCosts,fpbasinc,wathcost,spahcost,litecost,cookcost,BHCflg10,AHCflg10,FullincDeciles,aagpd2021,aagph2021_y,tenure8x,tenure4x,tenure2x,vacantx,gorehs_y,region3x,govreg1,hhcompx_y,hhcomp1,hhtype11,hhtype7,hhtype6,hhsizex,ndepchild,noUnits1,sft,agehrp2x,agehrp4x,agehrp6x,agepart6x,ager,pyngbx,ageoldbx,emphrpx,emphrp3x_y,nssech9,nssecp9,hhempx,empprtx,empprt3x,workless,atspahrp,atspaprt,atspaany,ethhrp2x_y,ethprt2x,sexhrp,freeLeas,owntype,hatentp3,srtentype2,bedstdx,nbedsx,bedrqx,lharqx,lhastdx,nrooms1a,sharer,accomhh1,lenresb,lenownb,ftbuyer,prevten,tenex,tenure2,tenure4,hhltsick,hhwhch,mortwkx,rentwkx,rentExS,hhincx,hhinc5x,amthbenx,housbenx,hhbensx,JOINTINCx,ALLincx,HYEARGRx,hhvulx,market_rent,equityr,equityr5,BHCinceq,BHCinceqv5,BHCinceqv60h,AHCinceq,AHCinceqv5,AHCinceqv60h,dampalfm,dhhhsrsym,dhomeszm,dhcostzm,dwtypenx,dwtype8x,dwtype3x,housex,dwage7x,dwage6x,dwage5x,dwage4x,alltypex,floorx,floor5x,floory,floor5y,storeyx,dblglaz2,dblglaz4,parking,neivisx,lv1upkpx,lv2trafx,lv3utilx,lvnumx,lvanyx,attic,heat4x,heat7x,sysage,fuelx,watersys,boiler_y,mainsgas,watercyl,loftinsx,loftins4,loftins6,loftinsu,loftu4,wallinsz,wallcavy,pcavwallx,wins95x,sap12,sap412,rdsap09,EPceeb12e,EPceir12e,EPceib12e,Equivalised fuel costs,Equivalised AHC income,household_income_threshold,fpLIHCflg
0,58754,70754,1195,1,10,1,1,905,0,0,3,1,81,4,9,1,1,1,5,1,1,3,1,81,2,6,5,2,1,2,1,1,3,5,2,0,0,12000,73800,93,799,259,44,0,0,10,901,905,1,1,1,1,2,1,1,2,1,1,1,1,2,0,1,1,2,3,5,5,4,6,5,1,1,6,-9,1,3,3,0,0,0,0,1,1,1,1,1,-9,-9,5,4,1,1,5,8,2,1,7,7,2,9,1,2,1,2,0,230.7692307692308,-9.0,-9.0,73799.9999,5,-9.0,-9,2,100000.0,100000.0,100000.0,2,-9,635000.0,5,1360.980767307692,5,0,1130.211536538461,5,0,0,0,0,-9.0,4,4,1,1,6,6,5,4,6,221.72,5,231.2,5,2,2,4,3,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,300,4,6,300,4,1,1,1,1,81.01,4,80.91,2,67.974,4,1195.0,58754,17250.699999999997,0
0,44255,66983,907,1,9,1,1,1480,0,0,3,1,72,2,4,1,1,1,5,1,1,3,1,72,1,5,4,2,1,2,0,1,3,2,9,0,0,22728,68982,104,300,458,45,0,0,10,1474,1480,1,1,1,1,9,2,4,1,1,1,1,1,2,0,1,2,1,2,3,4,3,5,4,1,1,1,1,1,1,1,0,0,0,0,1,1,2,1,1,-9,-9,4,2,1,1,4,4,2,3,4,4,2,9,1,2,1,2,0,437.0769230769231,-9.0,-9.0,68981.86267999999,5,-9.0,-9,2,90632.151,90632.151,90632.151,2,-9,2161.0,1,1288.362743846154,5,0,851.2858207692306,5,0,0,0,0,-9.0,2,1,1,1,2,2,2,2,8,52.45,2,56.38,2,2,2,3,4,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,250,4,6,250,4,1,1,1,1,71.69,4,74.39,3,71.545,3,907.0,44255,16962.699999999997,0
0,46755,27118,1782,1,9,1,88,3543,0,0,4,3,53,1,9,0,2,2,-9,2,1,2,3,53,6,5,4,1,1,2,0,1,3,2,5,0,0,0,28033,199,1142,377,65,0,0,5,3541,3543,1,1,1,1,5,3,2,6,6,10,5,5,1,0,1,1,1,3,5,-9,4,5,4,1,1,1,0,1,-9,-9,0,0,-9,0,1,-9,1,1,1,-9,-9,4,2,1,1,4,4,2,3,7,7,1,9,2,1,1,2,0,0.0,-9.0,-9.0,28033.0,3,-9.0,-9,2,35625.0,35625.0,35625.0,2,-9,140000.0,4,778.1859931113662,4,0,898.9389920424403,5,0,0,0,0,-9.0,1,1,1,1,6,6,5,4,10,56.12,2,60.46,2,2,2,4,4,1,0,0,0,0,0,2,2,2,3,4,3,-9,0,1,75,2,3,75,2,2,1,1,3,52.81,3,58.27,5,31.821,6,1782.0,46755,17837.699999999997,0
0,47328,52968,1370,1,9,1,1,3585,0,0,4,2,61,3,4,1,1,1,3,1,1,3,2,61,1,5,4,2,1,2,0,1,3,3,2,0,0,5640,54186,121,686,519,44,0,0,9,3568,3585,1,1,1,1,2,1,1,1,1,1,1,1,2,0,1,2,1,3,4,4,4,5,4,1,1,2,3,1,1,1,0,0,0,0,1,1,2,1,1,-9,-9,5,3,1,1,5,7,2,2,6,6,2,9,1,2,1,2,0,108.4615384615385,-9.0,-9.0,54185.5,5,-9.0,-9,2,68537.5,68537.5,68537.5,2,-9,95000.0,3,1018.682692307692,5,0,910.2211538461538,5,0,0,0,0,-9.0,3,3,1,1,2,2,2,2,8,77.76,3,83.34,3,2,2,4,4,1,0,0,0,0,0,2,1,1,3,1,1,3,1,0,200,4,6,200,4,1,1,1,1,61.3,3,63.95,4,49.902,5,1370.0,47328,17425.699999999997,0
0,5746,19522,920,1,1,1,3,3650,0,0,2,1,75,5,6,1,1,1,5,2,2,1,1,75,4,4,4,2,1,2,0,1,1,2,8,1,0,13776,14444,116,299,461,45,0,1,3,3589,3650,2,2,1,1,8,2,3,4,3,5,3,3,2,1,1,0,1,3,5,-9,4,4,4,2,1,6,0,2,-9,-9,0,0,-9,0,1,-9,2,-9,-9,-9,-9,3,2,2,2,3,4,2,4,5,-9,3,9,3,5,3,2,0,-9.0,264.9230769230769,264.9230769230769,14444.2,1,115.3846153846154,1,1,14614.6,20614.6,14614.6,1,3,-99999999.0,-9,375.1432692307692,2,0,110.2201923076923,1,1,0,0,0,-9.0,8,8,3,2,4,4,4,4,1,59.84,2,61.92,2,6,2,4,1,2,0,0,0,0,0,2,1,1,2,1,1,5,1,0,-9,-9,-9,-9,-9,2,1,2,3,75.42,4,80.28,3,77.539,3,920.0,5746,16975.699999999997,0
0,47890,54034,1033,1,9,1,1,1668,0,0,3,1,75,2,9,1,1,1,5,1,1,3,1,75,1,5,2,2,1,2,0,1,3,3,7,0,0,6144,55646,94,362,533,44,0,0,9,1664,1668,1,1,1,1,7,3,4,1,1,1,1,1,2,0,1,2,1,2,2,2,2,5,2,1,1,3,2,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,5,3,1,1,5,5,2,3,5,5,1,9,1,2,1,2,0,118.1538461538462,-9.0,-9.0,55646.0896,5,-9.0,-9,2,71020.72,71020.72,71020.72,2,-9,97000.0,3,1039.1748,5,0,921.0209538461538,5,0,0,0,0,-9.0,2,2,1,1,7,6,5,4,10,80.99,3,85.89,3,2,2,4,4,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,150,4,5,150,4,1,1,1,2,74.87,4,77.35,3,75.456,3,1033.0,47890,17088.699999999997,0
0,11529,11529,1179,1,2,1,1,2645,0,0,2,1,71,3,4,1,1,1,5,1,1,2,1,71,2,5,5,2,1,2,0,1,3,3,2,1,0,0,13154,49,472,614,44,1,1,1,2632,2645,1,1,1,1,2,1,1,2,1,1,1,1,2,0,1,0,2,3,5,5,4,5,5,2,1,4,-8,2,6,3,0,0,0,0,1,1,2,1,1,-9,-9,5,4,1,1,5,8,2,2,6,6,2,9,2,1,1,2,0,0.0,-9.0,-9.0,13154.34231714,1,-9.0,-9,2,13642.348334,13642.348334,13642.348334,2,-9,350000.0,5,221.3335060988462,1,1,221.3335060988462,1,1,0,0,0,-9.0,3,3,1,1,2,2,2,2,8,79.56,3,87.59,3,3,2,4,3,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,100,3,4,100,3,1,1,3,1,70.75,4,71.47,3,67.62,4,1179.0,11529,17234.699999999997,0
1,14998,14998,1963,1,3,1,1,2533,137,1,1,2,65,3,6,1,2,2,-9,1,1,3,2,60,5,5,6,2,1,2,0,3,1,3,1,1,1,0,16789,221,1147,519,75,1,1,2,2530,2533,1,1,1,1,1,1,1,5,3,7,4,4,2,0,1,0,2,4,6,-9,6,5,7,3,3,-9,0,3,-9,-9,1,1,-9,1,1,-9,2,1,1,-9,-9,3,2,2,2,3,4,2,2,7,7,1,9,2,1,1,2,0,0.0,-9.0,-9.0,9035.0,1,-9.0,-9,1,9035.0,9035.0,12883.0,1,-9,180000.0,4,218.5576923076923,1,1,218.5576923076923,1,1,0,0,0,-9.0,5,5,1,1,4,4,4,4,4,72.03,3,74.62,3,1,2,4,3,1,0,0,0,0,0,2,2,2,3,4,3,-9,1,1,300,4,6,300,4,1,1,1,1,59.58,3,65.35,4,36.792,6,1963.0,14998,18018.699999999997,1
0,24976,24976,1432,1,5,1,1,3714,0,1,4,2,61,4,7,1,1,1,5,2,1,3,2,61,2,7,6,2,1,1,1,3,3,5,2,1,0,0,27358,47,636,705,44,0,0,5,3696,3714,1,1,1,1,2,1,1,2,1,1,1,1,2,0,1,0,2,4,6,6,6,8,7,3,3,2,3,3,3,3,-9,1,1,1,1,1,1,1,1,-9,-9,5,3,1,1,5,6,2,1,7,7,2,9,2,1,1,1,0,0.0,-9.0,-9.0,30657.9999,3,-9.0,-9,2,31412.5,31412.5,31412.5,1,-9,350000.0,5,549.6346134615385,3,0,549.6346134615385,3,0,0,0,0,-9.0,5,5,1,1,4,4,4,4,4,116.91,5,119.86,5,1,2,4,3,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,150,4,5,150,4,2,1,1,3,60.73,3,61.26,4,52.461,5,1432.0,24976,17487.699999999997,0
0,52062,30196,1525,1,9,1,1,1432,0,1,4,3,43,4,6,1,1,1,3,4,1,2,3,43,7,7,6,1,1,2,0,1,3,2,9,0,0,0,31133,42,999,446,38,0,0,6,1427,1432,1,1,1,1,9,2,4,7,6,10,5,6,1,0,1,0,2,4,6,-9,6,7,6,2,1,4,0,2,-9,-9,-9,1,-9,1,1,-9,1,-8,-8,-9,-9,4,2,1,1,4,4,2,5,7,7,2,9,2,1,1,2,0,0.0,-9.0,-9.0,30933.19882,3,-9.0,-9,2,35291.49865,35291.49865,35291.49865,2,-9,150000.0,4,866.5671303099886,4,0,1001.034443633952,5,0,0,0,0,-9.0,5,5,1,1,4,4,4,4,4,61.07,2,63.05,2,1,2,4,3,1,0,0,0,0,0,2,1,1,3,1,1,3,1,0,50,2,3,-8,-8,4,2,6,4,43.27,2,42.7,5,40.404,5,1525.0,52062,17580.699999999997,0
1,11985,22053,4926,1,2,3,3,4065,2609,1,1,4,29,1,2,1,1,3,1,4,1,2,4,29,5,5,5,4,1,1,0,3,3,5,7,1,0,0,23500,469,3190,1208,60,1,1,4,4056,4065,1,1,1,1,7,3,4,5,2,7,4,4,4,0,1,1,2,4,6,-9,5,5,5,3,3,4,0,3,-9,-9,0,1,-9,1,1,-9,1,1,1,-9,-9,3,4,4,4,3,8,2,3,8,8,2,9,2,1,1,1,0,0.0,-9.0,-9.0,18100.0,2,-9.0,-9,2,19500.0,19500.0,24700.0,2,-9,130000.0,4,255.4564411492122,1,1,230.4661371237459,1,1,1,1,1,9211.714875372572,1,2,1,1,1,1,1,1,7,182.1,5,190.95,5,3,1,1,2,2,0,0,0,0,0,1,1,1,3,3,1,1,1,1,75,2,3,75,2,4,2,6,4,29.12,1,33.49,6,6.721,7,4926.0,11985,20981.699999999997,1
0,64387,64387,1347,1,10,1,1,872,0,1,4,2,59,3,2,1,1,1,5,4,1,2,2,59,2,6,5,2,1,2,1,3,3,5,10,0,0,0,66826,88,608,605,45,0,0,9,867,872,1,1,1,1,10,3,4,2,1,1,1,1,2,0,1,0,2,4,6,6,5,6,5,3,3,1,2,3,3,3,-9,1,1,1,1,1,1,1,1,-9,-9,4,2,1,1,4,5,2,2,6,7,2,9,2,1,1,2,0,0.0,-9.0,-9.0,66625.9999,5,-9.0,-9,2,78870.0,78870.0,78870.0,2,-9,460000.0,5,1238.326921153846,5,0,1238.326921153846,5,0,0,0,0,-9.0,3,3,1,1,1,1,1,1,7,103.58,4,110.95,5,2,1,1,5,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,100,3,4,100,3,4,2,6,4,58.87,3,61.83,4,50.604,5,1347.0,64387,17402.699999999997,0
0,40433,40433,1344,1,8,1,1,1978,0,1,4,2,64,3,5,1,1,1,3,1,1,3,2,64,2,6,5,2,1,2,0,3,3,3,2,0,0,0,42058,117,661,522,44,0,0,7,1968,1978,1,1,1,1,2,1,1,2,1,1,1,1,2,0,1,0,2,4,6,6,5,6,5,3,3,1,-8,3,3,3,-9,1,1,1,1,2,1,1,1,-9,-9,5,3,1,1,5,5,2,2,7,7,1,9,2,1,1,2,0,0.0,-9.0,-9.0,41857.9999,4,-9.0,-9,2,46670.0,46670.0,46670.0,2,-9,150000.0,4,777.5576903846154,4,0,777.5576903846154,4,0,0,0,0,-9.0,3,3,1,1,3,3,3,3,9,82.02000000000001,3,86.84,3,2,2,4,4,1,0,0,0,0,0,2,1,1,3,1,1,3,1,0,200,4,6,200,4,1,1,1,1,63.74,3,66.1,4,60.577,4,1344.0,40433,17399.699999999997,0
0,24764,24764,1284,1,5,1,1,1242,0,1,3,1,71,2,3,1,1,1,4,4,1,2,1,71,2,6,5,2,1,1,1,3,3,5,8,0,0,0,26874,119,468,652,44,0,0,5,1227,1242,1,1,1,1,8,2,3,2,1,1,1,1,2,0,1,0,2,4,6,6,5,6,5,3,3,2,3,3,3,3,1,1,0,1,1,1,1,1,1,-9,-9,5,3,1,1,5,6,2,3,8,7,1,9,2,1,1,1,0,0.0,-9.0,-9.0,26673.9999,3,-9.0,-9,2,28942.5,28942.5,28942.5,2,-9,700000.0,5,477.0769211538461,2,0,477.0769211538461,3,0,0,0,0,-9.0,2,2,1,1,1,1,1,1,7,139.11,5,145.13,5,2,2,4,2,1,0,0,0,0,0,2,1,1,2,1,1,4,1,1,100,3,4,100,3,4,2,6,4,70.8,4,68.68,3,65.504,4,1284.0,24764,17339.699999999997,0
0,22763,46437,1599,1,4,1,1,1776,0,0,4,2,57,3,4,1,1,1,5,4,1,3,2,57,3,3,3,5,1,2,0,1,3,3,5,0,0,0,47832,165,696,677,61,0,0,8,1775,1776,1,1,1,1,5,3,2,3,1,3,2,2,5,2,1,2,1,3,4,3,4,3,3,1,1,3,2,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,3,3,3,4,2,6,2,2,6,6,2,9,2,1,1,2,0,0.0,-9.0,-9.0,47831.9,4,-9.0,-9,2,58337.5,58337.5,58337.5,2,-9,160000.0,4,480.3442928039702,2,0,437.9609728506788,3,0,0,0,0,-9.0,3,3,1,1,2,2,2,2,8,69.76,2,74.5,3,2,2,4,4,1,0,0,0,0,0,2,1,1,2,1,1,5,1,0,150,4,5,150,4,4,2,6,4,57.18,3,57.91,4,44.415,5,1599.0,22763,17654.699999999997,0
0,35864,58370,1404,1,7,1,1,1871,0,1,4,2,67,3,4,1,1,1,5,2,1,3,2,67,3,2,3,4,1,1,0,1,3,3,2,0,0,8160,59875,145,489,712,57,0,0,9,1862,1871,1,1,1,1,2,1,1,3,1,2,2,2,4,2,1,1,1,2,3,3,3,2,3,1,1,2,2,1,2,1,0,0,0,0,1,1,1,2,2,-9,-9,4,3,2,2,4,6,2,2,5,5,1,9,1,2,1,1,0,156.9230769230769,-9.0,-9.0,59875.4,5,-9.0,-9,2,78235.0,78235.0,78235.0,2,-9,77000.0,2,802.7390109890111,4,0,690.651098901099,4,0,0,0,0,-9.0,3,3,1,1,2,2,2,2,8,78.57,3,84.32,3,2,2,4,4,1,0,0,0,0,0,2,1,1,3,1,1,5,1,0,300,4,6,300,4,2,1,1,3,66.81,3,65.52,4,62.784,4,1404.0,35864,17459.699999999997,0
0,33057,24453,967,1,7,1,1,4779,0,0,4,2,67,1,5,1,1,1,5,1,1,3,2,67,6,4,1,1,1,2,1,1,3,3,2,1,0,5280,25740,43,411,475,38,0,0,4,4756,4779,1,1,1,1,2,1,1,6,6,10,5,5,1,0,1,1,1,1,1,-9,1,4,1,1,1,3,0,1,-9,-9,0,0,-9,0,1,-9,1,1,1,-9,-9,5,3,1,1,5,5,2,3,3,3,1,1,1,2,1,2,0,101.5384615384615,-9.0,-9.0,25740.0,3,-9.0,-9,2,32500.0,32500.0,32500.0,2,-9,29000.0,1,702.0952927669344,4,0,635.9748010610081,4,0,0,0,0,-9.0,1,2,1,1,3,3,3,3,9,75.88,3,81.58,3,2,2,4,4,2,0,0,0,0,0,2,1,1,1,1,1,5,1,0,150,4,5,150,4,1,1,1,1,66.63,3,68.53,4,62.553,4,967.0,33057,17022.699999999997,0
0,27693,16062,912,1,6,1,1,1750,0,1,4,2,64,3,8,1,1,1,3,1,1,3,2,64,7,6,5,1,1,2,1,3,3,3,2,0,0,0,17158,84,393,397,38,0,0,2,1742,1750,1,1,1,1,2,1,1,7,7,11,6,6,1,0,1,0,2,4,6,-9,5,6,5,3,3,1,0,3,-9,-9,-9,1,-9,1,1,-9,2,1,1,-9,-9,5,3,1,1,5,5,2,2,6,6,1,9,2,1,1,2,0,0.0,-9.0,-9.0,16957.5,2,-9.0,-9,2,17837.5,17837.5,17837.5,2,-9,200000.0,5,460.7347876004592,2,0,532.2281167108754,3,0,0,0,0,-9.0,3,3,1,1,5,5,5,4,10,67.23,2,72.52000000000001,3,2,2,4,3,1,0,0,0,0,0,2,1,1,3,1,1,3,1,0,200,4,6,200,4,1,1,1,1,64.41,3,67.62,4,59.758,4,912.0,27693,16967.699999999997,0
0,4212,2443,1028,1,1,1,1,2484,0,0,2,1,71,2,2,1,1,1,5,4,1,2,2,68,6,5,4,1,1,2,1,3,3,5,9,1,1,0,3750,40,510,440,38,1,1,1,2475,2484,1,1,1,1,9,2,4,6,7,11,6,5,1,0,1,0,1,3,5,-9,4,5,4,6,3,7,0,4,-9,-9,1,0,-9,0,1,-9,2,1,1,-9,-9,5,4,1,1,5,6,2,3,3,3,2,2,2,1,1,2,0,0.0,-9.0,-9.0,9711.0,1,-9.0,-9,2,9711.0,9711.0,9711.0,2,-9,620000.0,5,241.3174512055109,1,1,278.7632625994696,2,1,0,0,0,-9.0,2,2,1,1,1,1,1,1,7,132.03,5,139.52,5,3,2,4,1,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,75,2,3,75,2,4,2,6,4,67.73,3,70.59,4,61.593,4,1028.0,4212,17083.699999999997,0
0,23683,35619,1062,1,5,1,1,2425,0,1,3,1,78,3,9,1,1,1,5,1,1,2,1,78,3,1,3,3,1,2,0,1,3,3,2,0,0,7200,37148,100,289,622,51,0,0,7,2413,2425,1,1,1,1,2,1,1,3,1,2,2,2,3,1,1,2,1,2,2,3,2,1,3,1,1,3,5,1,1,1,0,0,0,0,1,1,2,1,1,-9,-9,4,3,2,2,4,6,2,2,5,5,1,9,1,2,1,2,0,138.4615384615385,-9.0,-9.0,37147.85,4,-9.0,-9,2,43275.85,43275.85,43275.85,2,-9,-88888888.0,-8,570.6706730769231,3,0,455.2860576923077,3,0,0,0,0,-9.0,3,3,1,1,7,6,5,4,10,79.59,3,87.31,3,3,2,4,4,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,100,3,4,100,3,1,1,1,2,78.41,4,79.25,3,78.518,3,1062.0,23683,17117.699999999997,0
0,49983,49983,1241,1,9,1,1,1145,0,1,4,2,63,3,1,1,1,1,5,2,1,3,2,63,1,5,5,2,1,1,1,1,3,4,10,0,0,0,51456,104,517,574,45,0,0,8,1139,1145,1,1,1,1,10,3,4,1,1,1,1,1,2,0,1,2,1,3,5,5,4,5,5,1,1,3,2,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,5,4,1,1,5,7,2,2,5,5,2,9,2,1,1,1,0,0.0,-9.0,-9.0,51455.9999,5,-9.0,-9,2,59650.0,59650.0,59650.0,2,-9,350000.0,5,960.9807673076924,5,0,960.9807673076924,5,0,0,0,0,-9.0,3,3,1,1,1,1,1,1,7,92.9,4,101.35,4,3,2,4,3,1,0,0,0,0,0,1,1,1,2,1,1,5,1,0,300,4,6,300,4,2,1,3,3,63.49,3,64.01,4,56.662,4,1241.0,49983,17296.699999999997,0
0,45761,45761,1033,1,9,1,1,1701,0,1,3,1,75,3,8,1,1,1,5,1,1,2,1,75,2,6,5,2,1,1,1,3,3,4,9,0,0,0,47734,92,334,562,45,0,0,8,1695,1701,1,1,1,1,9,2,4,2,1,1,1,1,2,0,1,0,2,4,6,6,5,6,5,3,3,1,2,3,3,3,-9,1,1,1,1,1,1,1,1,-9,-9,5,3,1,1,5,7,2,2,7,7,2,9,2,1,1,1,3,0.0,-9.0,-9.0,47533.9999,4,-9.0,-9,2,52917.5,52917.5,52917.5,2,-9,374146.0,5,880.1346134615385,4,0,880.1346134615385,5,0,0,0,0,-9.0,3,3,1,1,5,5,5,4,10,95.14,4,101.23,4,2,2,4,3,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,100,3,4,100,3,1,1,1,1,74.55,4,75.19,3,72.271,3,1033.0,45761,17088.699999999997,0
0,3973,12312,1114,1,1,2,88,1639,0,1,2,1,81,5,8,0,2,2,-9,2,2,1,1,75,2,7,6,2,1,1,0,3,1,3,10,1,1,8339,14162,287,330,418,79,0,1,1,1604,1639,2,2,1,1,10,3,4,2,1,1,1,1,2,0,1,0,2,4,6,6,6,7,6,3,3,1,1,3,3,3,-9,1,1,1,1,1,1,-9,-9,-9,-9,4,2,1,1,4,4,2,4,5,-9,3,9,3,5,3,1,0,-9.0,167.3076923076923,160.3659323076923,13790.0,1,0.0,2,1,13790.0,13790.0,13790.0,1,3,-99999999.0,-9,233.6153846153846,1,1,73.2494523076923,1,1,0,0,1,6768.52852569427,8,8,3,2,5,5,5,4,1,69.19999999999999,2,71.38,3,6,2,4,4,1,0,0,0,0,0,2,2,2,3,4,3,-9,0,1,-9,-9,-9,-9,-9,2,1,1,3,74.89,4,78.98,3,66.176,4,1114.0,3973,17169.699999999997,0
0,24772,18268,891,1,5,1,1,3263,0,0,4,2,61,5,5,1,1,1,5,2,1,2,2,61,6,5,3,1,1,2,0,1,3,1,10,0,0,3900,19193,79,414,360,39,0,0,3,3263,3263,1,1,1,1,10,3,4,6,6,10,5,5,1,0,1,1,1,2,3,-9,3,5,3,1,1,3,0,1,-9,-9,0,0,-9,0,1,-9,1,1,5,-9,-9,3,1,1,1,3,3,2,4,5,5,1,9,1,2,1,2,0,75.0,-9.0,-9.0,19193.0,2,-9.0,-9,2,22625.0,22625.0,22625.0,2,-9,-88888888.0,-8,524.648392652124,3,0,476.7490053050399,3,0,0,0,1,4129.55378802448,7,7,2,2,3,3,3,3,2,43.63,1,44.73,1,2,2,4,1,1,0,0,0,0,0,2,1,1,3,1,1,5,1,0,0,1,1,0,1,2,1,1,3,60.85,3,60.71,4,57.94,4,891.0,24772,16946.699999999997,0
0,41270,41270,1514,1,8,1,1,1078,0,1,3,1,73,4,8,1,1,1,4,1,1,3,1,73,2,6,5,2,1,1,1,3,3,5,6,0,0,0,43895,95,585,790,43,0,0,7,1076,1078,1,1,1,1,6,3,2,2,1,1,1,1,2,0,1,0,2,3,5,5,4,6,5,3,3,1,2,3,3,3,1,0,0,0,1,1,1,1,1,-9,-9,5,5,1,1,5,8,2,1,3,3,2,2,2,1,1,1,0,0.0,-9.0,-9.0,43895.0,4,-9.0,-9,2,52325.0,52325.0,52325.0,2,-9,595000.0,5,793.3076923076923,4,0,793.3076923076923,4,0,0,0,0,-9.0,4,4,1,1,5,5,5,4,6,210.42,5,209.54,5,2,2,4,3,1,0,0,0,0,0,2,1,1,2,1,1,4,1,1,150,4,5,150,4,1,1,1,1,73.44,4,74.06,3,68.196,4,1514.0,41270,17569.699999999997,0
0,10888,17466,955,1,2,1,88,2704,0,1,2,1,74,5,6,0,1,3,-9,2,3,1,1,74,5,2,4,3,2,1,0,3,4,2,8,0,1,4401,18600,114,237,529,74,0,0,3,2632,2704,3,3,2,1,8,2,3,5,3,8,4,4,3,1,2,0,1,3,5,-9,4,2,4,6,3,2,0,4,-9,-9,0,0,-9,0,2,-9,2,-9,-9,-9,1,2,2,3,3,2,4,2,4,8,-9,3,9,4,3,2,1,0,-9.0,125.0,84.62596,12506.0,1,0.0,2,2,12506.0,12506.0,34506.0,2,1,-99999999.0,-9,480.5288461538461,2,0,410.0072128205128,2,0,0,0,0,-9.0,8,8,3,2,4,4,4,4,1,61.44,2,61.0,2,6,2,4,1,3,1,1,1,3,1,2,1,6,3,-8,1,-9,0,1,-9,-9,-9,-9,-9,2,1,2,3,73.97,4,74.22,3,72.973,3,955.0,10888,17010.699999999997,0
0,69090,100000,5652,1,10,1,1,2715,0,0,4,3,45,4,1,1,1,1,1,4,1,2,3,45,3,3,5,4,1,2,0,1,3,5,10,0,0,20400,100000,330,3859,1404,58,0,0,10,2700,2715,1,1,1,1,10,3,4,3,1,2,2,2,4,2,1,2,2,3,5,4,4,3,5,1,1,4,4,1,1,1,0,0,0,0,1,1,1,1,1,-9,-9,4,4,3,3,4,8,2,1,6,6,2,9,1,2,1,2,0,392.3076923076923,-9.0,-9.0,100000.0,5,-9.0,-9,2,100000.0,100000.0,100000.0,2,-9,510000.0,5,1709.219185588508,5,0,1328.802258570234,5,0,0,0,0,-9.0,4,4,1,1,1,1,1,1,5,400.72,5,401.97,5,2,2,4,3,1,0,0,0,0,0,2,1,1,3,1,1,1,1,1,100,3,4,-8,-8,4,2,6,4,44.64,2,35.36,5,30.943,6,5652.0,69090,21707.699999999997,0
0,39758,48602,1264,1,8,1,1,1968,0,0,3,1,69,2,4,1,1,1,5,2,1,3,1,69,5,5,2,2,1,2,0,1,3,4,10,0,0,8844,50210,104,547,568,45,0,0,8,1957,1968,1,1,1,1,10,3,4,5,4,9,4,4,2,0,2,2,1,2,2,-9,2,5,2,1,1,1,0,1,-9,-9,0,0,-9,0,1,-9,1,1,1,-9,-9,3,2,2,2,3,4,2,3,2,3,1,7,1,2,1,2,0,170.0769230769231,-9.0,-9.0,28210.0,3,-9.0,-9,2,35880.0,35880.0,62880.0,2,-9,87000.0,3,934.75,5,0,764.6730769230769,4,0,0,0,0,-9.0,2,2,1,1,2,2,2,2,8,95.58,4,99.58,4,2,2,4,2,1,0,0,0,0,0,2,1,1,1,1,1,5,1,0,150,4,5,150,4,2,1,3,3,68.56,3,70.24,3,63.98,4,1264.0,39758,17319.699999999997,0
